frame_id,chroma_stft_mean,chroma_stft_var,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,rolloff_mean,rolloff_var,zero_crossing_rate_mean,zero_crossing_rate_var,harmony_mean,harmony_var,tempo,mfcc1_mean,mfcc2_mean,mfcc3_mean,mfcc4_mean,mfcc5_mean,mfcc6_mean,mfcc7_mean,mfcc8_mean,mfcc9_mean,mfcc10_mean,mfcc11_mean,mfcc12_mean,mfcc13_mean,mfcc14_mean,mfcc15_mean,mfcc16_mean,mfcc17_mean,mfcc18_mean,mfcc19_mean,mfcc20_mean,mfcc1_var,mfcc2_var,mfcc3_var,mfcc4_var,mfcc5_var,mfcc6_var,mfcc7_var,mfcc8_var,mfcc9_var,mfcc10_var,mfcc11_var,mfcc12_var,mfcc13_var,mfcc14_var,mfcc15_var,mfcc16_var,mfcc17_var,mfcc18_var,mfcc19_var,mfcc20_var,genre
QVvitixa.41,0.726356,0.031465407,0.43846133,0.0002839212,4660.89053971399,266525.0778756081,4684.895081099734,99643.73797869313,9565.24853411514,1144986.859997518,0.0753285747601279,0.0003045815476466,-0.000212966,0.02501323,100.44642857142856,38.504772,106.75683,-30.00486,49.19393,-18.293806,23.314835,-5.652457,23.105335,-2.954843,17.044636,-8.474893,13.429756,-9.810464,11.453177,-6.4296093,12.53609,-3.815571,10.435554,-6.0288377,7.8529873,296.61566,116.846436,50.46508,87.46296,64.87674,30.805693,29.219528,30.950964,30.948177,14.57654,22.07814,15.333504,13.321173,16.756493,18.559998,17.06423,21.355919,20.028545,18.064156,18.340336,gabber
0DGn0TCj.0,0.23774904,0.094617896,0.03385495,0.00023261963,713.7744461143762,280830.1179863099,1215.757915034372,239955.26945055343,738.7060234541577,878977.8086504187,0.0214927038912579,3.6884149020386974e-05,-1.690466e-06,5.98763e-06,144.23076923076923,-525.1529,183.73627,41.6884,-11.851507,0.51843446,-14.900899,-49.714085,-47.322098,-22.103285,-17.445194,-24.02241,-14.135595,1.4935839,-0.03823166,-12.2082815,-14.823608,-6.7653565,-3.0153215,-9.280935,-14.039887,2414.1882,2079.155,212.69252,159.06293,104.789024,163.63095,300.94217,202.15822,79.87186,89.20748,162.48808,84.03673,35.50649,37.913963,83.32078,80.011795,234.35617,190.66321,113.10964,119.35849,reggaeton
syTjJX4G.44,0.5807631,0.0886458,0.2550667,0.01579572,1982.168909208968,1273005.1558696835,3380.0789756206104,807204.0332579114,4158.232276119403,11571597.336364634,0.0203391524520255,0.0004397079342941,-4.6524798e-05,0.012004956,125.0,-210.57266,138.86162,28.262077,39.641155,-7.056395,27.421892,-2.4827144,10.0722275,0.26626614,1.3026092,1.3995944,6.714017,3.3178024,3.8604236,1.6438661,1.0647317,0.10517265,0.019265115,3.0431116,5.693807,9499.068,1247.4254,900.1143,301.92337,253.3669,121.45494,420.8117,200.75569,74.86108,96.882774,96.39007,60.042534,84.5715,104.18568,50.33797,65.050446,64.09657,63.3251,70.41239,100.87708,pop
kKxKOBnn.17,0.53513795,0.082784764,0.15323868,0.009000902,3046.777241151828,1738574.2584154268,3344.591555166538,495583.0374479199,6068.513459488273,5726361.45228586,0.063301655783582,0.0029511105129182,-0.000108167435,0.004456581,130.8139534883721,-152.54665,133.39359,-35.952244,50.18475,2.4004297,25.140684,2.7082317,9.418124,-2.1374173,4.67478,-0.60146505,7.0157123,0.8168887,-2.5376632,-2.557838,-0.9295648,-2.043999,-2.0761523,-6.5776086,-3.8339753,2879.2205,1143.2975,296.22604,510.0068,334.37576,113.17204,101.78468,128.93932,107.851295,111.026,83.13521,47.476974,46.29953,72.32775,63.747723,59.075336,27.20558,57.52545,33.54913,57.10082,house
LTCkEF7A.10,0.42761427,0.09818224,0.3454544,0.013006135,2829.753833074303,987926.2892490944,3817.979464200112,332328.75640763296,6942.697228144989,5590346.143970194,0.0401941880996801,0.0007997462302703,0.00011891594,0.015948817,112.5,-76.12073,146.5146,-2.8035598,54.43978,-15.378916,30.05506,-14.13561,16.972143,-7.194175,-1.8797942,11.158965,0.11578382,2.9577513,4.228611,3.6788538,1.2771972,2.1209993,-1.534771,4.4241343,2.5203314,1650.776,657.4027,240.9366,235.2204,118.52009,72.83294,143.17116,61.26998,91.732475,92.42925,91.08504,89.803215,41.623043,54.860153,40.99704,70.88926,59.566936,34.77445,56.815487,49.75847,pop
UwQJGxek.47,0.5630968,0.091380216,0.016325016,0.00050408824,2609.545910191249,1986548.3956962624,3983.678521675291,1443045.0476580516,5723.19762793177,15141481.70427176,0.0317778434834754,0.0007558890350382,2.183873e-06,0.00014985577,95.33898305084746,-506.42145,93.3306,22.19333,39.453617,27.41531,13.846272,7.9361863,6.464397,2.4733691,7.143137,5.8447456,6.868421,5.1099873,0.4501654,-0.7258564,-0.7796987,1.1130967,0.6303392,0.6444094,1.238481,6971.905,1296.3629,518.07,315.56592,127.13733,106.182594,95.762245,105.16607,85.14692,63.212242,81.62625,69.62143,68.62016,68.78286,73.78828,62.141953,53.70829,46.11404,58.793198,73.23566,hiphop
XSJak2Lq.43,0.61635375,0.051585965,0.08384731,0.0014547679,2655.0980550594986,2246956.8293880327,3365.1086814605924,2355775.6874965336,6409.090909090909,16036030.41467588,0.0499346844561688,0.0012373027622166,-0.00041796517,0.0011291164,119.6808510638298,-222.50961,160.10109,-29.22721,54.59954,3.7392883,14.49139,11.15904,9.276044,3.820292,12.961979,-7.1284537,5.670976,-2.384703,3.5066957,-1.4813496,1.9837272,-9.805891,4.17034,-0.22320627,7.4818883,10860.289,1344.9862,596.0499,245.6454,277.888,365.13013,163.5241,167.27686,98.78707,49.815475,61.19039,96.98465,98.113,78.09562,141.66226,116.51438,69.74969,75.107704,60.87774,35.827774,reggaeton
CC4qZP2V.12,0.6274435,0.056672692,0.311795,0.005074991,3144.178596074546,329367.0245086633,3487.215855548914,255641.07842759907,6273.10434434968,1531389.1376580324,0.0686425573027718,0.0004987067259192,-8.6470696e-05,0.016442487,127.8409090909091,-38.05087,136.11502,-50.666203,58.12605,4.7005625,25.812809,-3.5399444,16.78941,-0.4570276,12.040769,-0.41910738,4.737615,-2.957341,5.1854954,-4.0933166,4.478748,-10.550462,-2.1889567,-3.3800216,1.099044,380.43323,409.04578,132.97371,140.02388,58.121902,89.54773,56.44388,74.01528,57.395973,31.12104,41.339287,43.47389,42.70693,37.13907,26.846193,27.169916,33.355198,33.667892,28.333721,26.142527,rock
bjAD4QF6.7,0.76714486,0.028084178,0.55862635,0.0014307064,3321.283285184083,2944888.0786812,4297.133325099267,1406350.4354190088,7442.130863539445,16126138.613488406,0.0337392973747334,0.0009934457320764,0.0025283208,0.027401693,140.625,-24.492462,133.16219,-16.83637,24.124344,-4.7197967,31.91222,1.8708562,18.527773,0.6986081,14.405632,1.7449296,15.343002,1.9507575,13.072621,4.2368073,9.6359415,0.5714197,7.6406274,1.1333591,8.154417,3524.564,1449.1102,287.6723,109.111984,93.008064,53.856033,61.50204,37.525246,61.228233,23.358562,28.907253,26.525368,36.082455,25.83498,26.993694,28.448793,25.553562,18.416353,23.753855,20.94334,techno
7jLrVUIR.15,0.5429516,0.07988559,0.13298789,0.0031984772,3669.102727992235,1053327.369191446,3902.84467489429,266055.47800801584,7945.262526652452,3785571.2605373794,0.0694213086353944,0.0022380975584551,-6.405914e-05,0.0039437525,117.1875,-149.02286,125.55063,-37.55173,54.9967,-17.069752,36.444523,-11.294938,15.486701,-2.742263,7.2424293,3.026675,2.2795212,4.987111,-1.0673581,2.906466,-5.249706,6.7320533,-3.07805,0.7963128,-3.0239906,2155.4116,461.43436,440.94345,403.8437,353.25275,153.08296,127.54047,94.88654,99.57479,109.28456,59.61373,92.586716,70.1598,89.96342,72.576935,83.86225,54.52348,57.875652,32.618046,41.00532,pop
859nCqrb.33,0.56194997,0.106956616,0.55068326,0.051469628,4265.000225974373,931657.1565119606,4853.593491932016,106734.97647042973,10044.392990405117,2003165.4553916303,0.0512872301439232,0.0017763609488611,-0.00025214112,0.023631876,104.16666666666669,8.205711,109.875336,-17.39784,34.307793,-20.877357,22.57534,-16.827238,18.784428,-7.41279,14.366633,-2.4449306,11.768476,1.2210859,10.19525,5.8815203,11.35926,6.590516,5.8649826,1.1457357,1.4008135,903.8237,408.77066,269.255,209.78462,227.3529,152.80234,130.0125,54.389168,93.09071,72.758545,67.86906,45.016457,46.544918,61.094723,65.8917,79.527534,64.01721,51.703552,41.348713,33.7551,gabber
riuUnLe1.39,0.57386875,0.07326585,0.13504475,0.0019311595,3661.4886931242654,876863.199590896,3967.759590598253,527419.5278657414,8052.605277185501,5194528.502043047,0.0679377248800639,0.0006408809682832,-4.170156e-05,0.0021910109,100.44642857142856,-123.71005,122.392204,-41.87699,51.735508,1.6821109,40.183327,-12.724394,13.812968,-4.2561736,16.581064,3.627388,10.493585,3.3802857,4.329449,2.2976673,1.4937192,-3.9981432,0.29728356,1.7182587,-0.74954104,938.1643,434.96033,224.70146,108.11332,112.80368,78.175476,71.2946,126.14626,65.3483,83.156815,81.5952,53.15084,55.707203,43.22274,47.40098,38.79534,33.295357,41.663906,40.61691,45.682743,metal
XyJLTabn.14,0.3381679,0.08320792,0.16703862,0.0016720084,2361.105882249102,452242.4270312902,3111.6176632549955,467865.6408914288,4788.346215351812,3722553.317601614,0.0468947811167377,0.000150247540442,2.1835764e-05,0.0037874128,148.02631578947367,-117.32186,173.13011,-32.367554,25.132647,-17.865656,6.832499,-13.481098,13.635625,2.517805,12.275902,0.24274391,4.7470455,-3.9997876,1.2608656,3.5397391,10.036557,2.6389723,-0.29936007,-3.2808998,4.7329297,1209.2004,446.2745,130.94664,140.00061,72.09969,87.19392,72.37655,80.964485,89.22911,59.178047,46.839733,39.07996,68.36145,61.469063,27.925585,40.431828,38.387344,23.320967,16.949389,18.576654,hardstyle
yJHTfQ4F.2,0.45082253,0.0909599,0.1146291,0.0021188192,888.7779888706782,159632.60185493485,1265.2410020897753,165123.06355736827,1776.7523987206823,998913.4132238572,0.0198592000932835,0.0001447253811007,0.00012348198,0.0004839306,90.7258064516129,-307.34808,210.47903,-3.17432,15.861299,43.154675,1.4618181,1.306565,14.788461,0.6275848,-4.120997,4.390409,-0.0965161,-5.522375,0.122553386,-1.0009259,-8.41924,-5.1689672,4.19624,5.326739,3.2993045,2289.033,444.30463,879.8526,348.592,217.8943,125.624016,83.66675,71.72255,156.0676,121.39084,61.03759,97.006966,70.00874,78.35714,118.40674,74.72238,53.4469,57.45354,73.51881,63.31725,reggae
4795TwNP.8,0.54463875,0.07586946,0.15793088,0.003537357,4257.019095690777,416272.10674128187,4276.168263918849,188853.8153148868,8905.850213219615,1423769.4026538725,0.0832555970149253,0.0008840933150475,9.389661e-05,0.0057594315,127.8409090909091,-99.99929,102.70155,-34.339516,67.53685,-2.0930037,36.59107,-9.386445,13.700218,-7.120511,12.804028,-6.668886,6.224806,-9.728553,3.4533353,-5.770436,6.0404553,-2.466158,5.5710263,-2.3020678,3.7920642,2098.8503,300.1169,185.7475,145.79372,100.91858,115.68738,96.99541,91.44943,128.23795,50.284107,95.14664,56.576775,59.145336,42.167286,54.59553,48.487473,49.50691,66.12693,61.430565,37.46448,house
dAHtzvaW.25,0.4775277,0.08205763,0.317043,0.012273677,3345.155577102652,974670.6831311542,4039.8362412107576,232795.6540205741,7272.921108742004,4009541.909804288,0.0594193513459488,0.0012185732035116,-4.875428e-05,0.017728936,119.6808510638298,-54.214848,130.35286,-21.394068,41.76526,-8.084654,25.717634,-10.673998,17.172525,-1.9308345,12.907642,1.1160873,13.173409,-3.2938,2.215688,-1.8667359,7.9408917,3.1535635,6.3641653,-2.534083,8.576415,2287.3604,332.2203,374.8252,108.23784,123.564125,121.094986,107.86539,85.7785,56.98907,70.274376,63.489597,45.788105,43.09324,72.33003,38.334656,36.408775,45.070168,49.902065,47.947792,39.436363,pop
2qXBRiii.19,0.3978458,0.06988568,0.16091718,0.0007013296,1687.8202348238424,94185.00210793508,2173.4703334375804,135615.53371405514,3272.9544243070363,329769.33224455133,0.0377985907515991,5.971220145864015e-05,1.2983469e-05,0.00248281,106.13207547169812,-145.77612,214.07043,-55.447113,38.039062,-1.5794463,10.580442,-2.061185,3.9868286,1.5307885,-2.1183138,-3.1294737,-0.015284693,-1.4503742,0.69599265,-0.82305795,2.9184992,0.41869092,3.8770764,1.9012945,2.5343378,847.54346,323.63248,85.82642,77.76554,94.75219,41.09561,43.8712,44.43358,42.524513,30.33281,34.273563,26.64877,29.495623,27.243504,29.907211,27.80733,24.46648,24.396227,26.122358,33.885006,hardstyle
NNpXOEqO.11,0.53438884,0.08104995,0.34897748,0.01664154,2948.0112628533807,2855073.617056157,3531.544507123421,1119587.2569101362,6445.912180170576,11808761.00932026,0.0444471281982942,0.0019747060192464,2.3663202e-05,0.013777332,148.02631578947367,-106.59599,141.07922,-12.87641,48.652023,-9.630515,28.421337,-8.647301,10.940555,5.3984494,-1.4869924,7.149046,3.8000884,-4.059076,-2.067572,-6.085732,-5.752496,-2.1627266,3.8962631,2.0074298,2.1541286,3143.0667,1573.8,345.59512,477.25027,608.18646,223.65128,163.33572,143.81416,201.15158,106.44959,136.61787,117.60674,138.6869,122.54974,134.20695,107.259155,91.58191,91.15607,81.76325,65.576904,reggae
vsR3WPSR.50,0.51349986,0.07074484,0.15112317,0.00110728,4768.53613870868,900119.4957966014,4432.258196380611,249967.05582840712,9807.169509594883,3460718.5624845144,0.1156466551172707,0.0015823803667456,9.442905e-06,0.004177123,127.8409090909091,-67.66814,98.89007,-47.47167,43.902195,-8.767044,36.360607,-15.171547,25.875462,-9.071477,19.354383,-3.0699701,8.339632,-7.9384193,9.012558,-2.1276512,4.7200294,-7.7056465,4.5675535,-3.9143462,1.4039317,646.9705,423.9331,141.74672,148.54091,78.334045,38.609257,60.946587,60.53434,33.98404,40.53597,53.028175,26.55207,36.2938,39.33857,82.462036,50.310936,49.796085,28.478012,30.183586,54.112015,metal
xbncMUlh.20,0.35779697,0.07999517,0.16180506,0.010609958,3833.653825301278,2035768.2391128603,3631.931553082349,525196.8225588758,7671.108742004264,7113962.070264729,0.0957426872334754,0.0028409779560381,-3.1018822e-05,0.002330668,127.8409090909091,-124.186966,121.40196,-43.32894,48.075077,-24.764217,24.95899,-9.873686,7.7418094,-10.017156,1.9442425,2.6717165,-3.8165584,-9.022098,-5.954222,0.66376346,6.3275084,9.460736,7.255373,7.342359,8.947023,2932.7986,1836.8013,528.33374,84.86354,214.58287,149.17508,107.40821,109.236206,48.910183,74.75075,43.9454,87.86222,27.153973,75.339905,36.034298,60.068897,52.1754,36.782387,46.21442,51.558342,gabber
DahnYVhi.22,0.4838394,0.07189892,0.2184715,0.0025150832,3976.023941890882,1359215.091875668,3880.624948749437,391217.1856896645,7714.63552771855,4885580.674271163,0.1041861007462686,0.0027613607812754,-7.829388e-06,0.012201566,156.25,-38.819447,124.390205,-52.071068,40.746456,-13.578693,26.417313,-17.501781,13.491683,-6.274263,10.334888,-12.293077,6.7446604,-6.0004487,6.2031646,-6.187678,7.8067813,-3.9545984,7.4896026,-2.6308017,5.3998694,704.7607,750.3809,208.72948,160.2073,201.53812,86.21474,81.403465,77.855804,101.83246,50.733673,45.947258,54.71107,54.699245,37.85981,37.83736,50.718246,46.387444,37.568325,38.18759,32.442207,hardstyle
UDZhOubs.38,0.4886967,0.07627948,0.27955338,0.011265076,4890.447587768448,1501244.6229170056,5021.681098643702,407347.57560669904,10878.298240938166,5240106.892129102,0.1015427188832622,0.0020241972379731,-0.0006061409,0.016498154,117.1875,-30.015593,99.34006,-18.892372,40.70889,-5.889682,23.04981,-15.454215,27.943434,-9.994981,13.797158,-0.9987181,18.018606,-6.4611573,13.557345,-6.3025208,7.833406,-2.2429435,9.047739,-8.622482,3.883836,1130.177,319.4385,227.5422,200.98933,109.676575,46.814392,77.28018,47.038082,42.07046,44.271107,74.06324,52.97897,49.64189,46.024467,44.92314,34.533966,45.18381,44.147633,44.887417,49.745712,pop
xZ6EP4b4.14,0.6105013,0.06137716,0.31338775,0.004466327,3562.957096702396,288967.40093987965,4011.9256835751225,162371.66347235022,7321.295309168443,1482245.351675091,0.0645270439099147,0.0004814124827187,-0.00012140832,0.010154027,148.02631578947367,-21.073624,127.45904,-43.890766,41.765907,-6.844495,28.7518,-1.2401732,17.41068,-4.872317,17.698149,0.49768767,10.023882,-2.7613149,15.48687,-0.5871752,4.9981937,-5.8288107,5.331485,-4.6026697,3.243695,225.79684,164.52637,66.34862,82.49224,76.444565,49.375244,36.292324,29.35444,37.808838,31.72956,32.32169,31.242708,33.697186,33.679848,35.307285,31.077667,27.002232,22.86121,28.591743,21.317835,rock
H7vCh0RB.17,0.56528413,0.066814356,0.24160089,0.003563825,3273.8492035263303,537300.1350349179,3838.81552864472,154117.69107721603,8062.799840085287,3236440.99568361,0.0598108092350746,0.001013215530595,-5.102989e-05,0.016495187,148.02631578947367,-70.33645,158.53104,-38.41116,50.536682,-29.463274,39.03155,-26.315474,20.974152,-6.6385717,-3.5158327,9.71181,-7.2574844,6.9918313,-7.7963142,6.7235,-6.0183215,4.222911,-0.25048336,-3.9763587,-1.04552,510.47998,275.02536,135.8481,92.03159,95.12728,121.4154,102.209404,60.22648,59.588215,67.45387,65.62439,64.68781,44.192635,40.33763,59.147755,44.38959,38.31045,36.98736,43.652195,34.439564,techno
nATWT5ug.27,0.6075209,0.0783789,0.08182792,0.0023134095,2686.2130107254848,1877307.6322893207,3287.4000048822245,991850.335987771,5759.828091684435,7113330.414210856,0.0381661030783582,0.0008352216414596,1.9454197e-05,0.00070779934,125.0,-243.38632,138.29141,-19.32564,51.776737,-3.4293776,6.823428,-0.6006606,-1.5566151,-8.084276,-4.7880063,-6.7861786,1.7278072,-2.525728,3.012277,-0.226683,1.9752438,-3.74547,-0.046375006,-1.5006099,3.3916621,5177.9004,1072.0956,272.6685,363.48026,147.70406,544.3902,146.98798,271.79492,105.05284,178.60144,98.20189,172.05344,110.816864,104.49943,58.13039,95.40689,41.62896,82.19718,36.036114,24.009382,house
g8KbuogK.32,0.720271,0.044741903,0.41104496,0.015377417,3332.612238597508,3600517.3264928902,3728.211034964833,438011.7205386105,7072.378065031983,9023871.020787846,0.0530529550906183,0.0049223200088778,1.886166e-05,0.01869763,125.0,-112.99534,97.13878,-20.066093,75.44439,-1.0843302,39.763535,3.841328,17.211054,6.396941,9.778491,5.0118456,3.2543907,4.146092,3.257947,6.3545623,5.9281363,1.7285638,1.2061144,5.5792513,4.641647,6026.4297,1599.222,688.85205,354.77505,378.14532,209.89136,264.9745,129.35449,182.54474,68.91158,95.71264,61.71288,86.20587,61.896183,74.081604,73.23153,53.678856,72.99769,62.543392,61.714993,house
BnQPLser.9,0.3472571,0.09456207,0.15780978,0.004786196,2903.6887835510324,1233620.9150270685,3679.2638479634265,1032787.3832741028,7009.061833688699,9849640.999591438,0.0469395489072494,0.0006240679022284,-8.68824e-06,0.0047938935,125.0,-168.75342,151.85222,-18.856379,22.888885,-14.3029,19.222261,-27.906996,15.343207,-12.69376,-4.1921706,-11.513781,-7.872733,-9.688707,-4.6562886,-6.659742,-1.3332312,-0.32887304,-7.4020624,-4.549176,0.8983551,5772.388,1184.8094,818.5777,428.98907,1043.0867,145.30717,315.84494,112.28152,123.71144,87.23746,69.18025,74.68885,107.9874,59.83447,55.578156,56.734432,83.98405,49.85321,30.702135,39.82072,reggaeton
PQGWitze.5,0.57385755,0.07527997,0.40294564,0.0079968395,4699.350135133959,542480.4927409493,4383.295127235474,93657.31261320497,9326.275986140725,856193.4584381933,0.0992179171108742,0.0026678716494002,0.00025955855,0.02998195,140.625,6.799503,91.711685,-45.50914,44.7502,-19.923353,35.079155,-0.99925977,16.951084,-5.1953855,16.79309,-1.5569733,16.377768,-1.963695,11.276443,-7.015633,7.67902,-4.4741473,6.207904,-3.2351906,6.2195954,402.8718,365.07742,377.4585,245.11339,142.30002,110.20329,102.23547,117.651085,104.32752,60.41106,58.537636,55.746918,48.564484,54.22423,47.35277,54.839676,50.054596,48.824192,54.520546,51.950645,gabber
dVTt0bg1.42,0.6662044,0.055517882,0.57424957,0.0076627675,3446.7918950688136,284652.80920423736,4435.2750726617205,103293.43970007484,7948.111007462687,1410924.8271879377,0.0343577175506396,0.0002989721463189,-7.493894e-05,0.02041382,148.02631578947367,13.237409,127.69273,-20.101671,39.17696,-10.802553,24.573286,-4.896634,16.960283,-3.7086627,13.983584,-2.4195266,11.847342,-0.7914714,13.160743,2.5281985,14.521561,2.5868895,10.850788,-0.5774498,5.5757356,413.91556,141.11919,40.026764,30.37852,47.073517,31.21629,63.61499,32.904327,55.32994,23.348673,36.70041,18.808098,21.833548,20.17043,15.247638,25.420912,18.809685,23.665594,29.209894,27.298174,hardstyle
jA3IoI8w.18,0.41371945,0.107833214,0.17145886,0.0069664167,3517.926183226535,2343513.24780924,3591.1605640074195,1337951.4546718602,7539.678837953092,8865596.432036176,0.0663781399920042,0.0021626494056019,-8.862912e-05,0.002834284,130.8139534883721,-126.77048,137.59161,-33.734825,40.389317,-9.316668,21.16528,-11.597028,13.400963,-4.397743,4.8931212,-0.8331963,5.785827,-2.4485009,1.9303296,-6.621323,5.008578,-3.190345,0.2377029,0.8580923,-2.0631554,4172.4277,1745.9385,486.94928,656.8085,468.26413,401.204,387.31293,111.97308,104.5721,85.814896,97.51244,78.13069,97.45522,44.03884,74.767784,54.69807,46.55057,42.887085,45.84984,31.101587,hardstyle
YLNYt0Ge.6,0.42018604,0.08008368,0.07219108,0.0012050524,2552.6973288578542,1904650.8545609985,3129.330841606313,1335656.986032708,5576.325959488273,12198456.543237353,0.0575640908182302,0.0019878270804794,-7.4959944e-06,0.0010980305,119.6808510638298,-225.54237,176.69505,-24.331602,19.688745,1.437957,12.154108,-6.318166,4.3179955,-10.596379,0.7131018,-5.680398,-2.3406734,-7.651582,-4.5728426,-4.7310033,-1.5303231,-8.258825,-0.8290698,-6.1505046,-2.0622406,3736.7302,1766.1815,534.3061,405.44666,879.98566,508.36063,231.14185,85.49304,82.35298,57.292435,42.34546,48.163597,49.79556,31.583319,51.959946,38.382534,83.87013,71.1247,78.2184,54.483566,rock
5aAtXRai.6,0.6249642,0.06920864,0.11758143,0.002407068,3578.364494709307,1159828.92728018,4030.773008193222,192782.53494258423,8442.847148187633,3573684.5682791136,0.0628102511993603,0.0019898407761486,1.8404598e-05,0.002474901,117.1875,-183.76556,121.36752,-18.871048,71.12775,-21.145584,40.816193,-7.846402,21.835983,3.8158834,10.201805,3.4293022,-2.0701191,-0.79395604,-0.018557062,5.0582085,-0.61920834,-2.8284004,-1.7241102,1.0930668,3.6698225,1457.9694,734.3977,336.0925,260.3204,125.81366,94.22,86.39308,72.56765,72.64066,60.214386,52.280327,53.95579,54.785557,46.060474,40.474762,56.902622,71.26384,56.954685,50.847763,40.54134,gabber
MX1x8Ieh.25,0.60499686,0.0703589,0.33978024,0.01099913,4195.845842645512,3464091.0742652025,4456.140052457406,842244.68047809,8996.451892324094,11800286.496211438,0.0642053404850746,0.0020249216408519,-0.00029249126,0.023010142,95.33898305084746,-70.678894,108.90306,-10.051401,56.209774,-7.686217,35.530396,-6.5622206,15.122062,-8.921942,14.590571,-0.24063253,13.551816,-2.5399153,1.2318228,3.9334116,6.6037445,0.7514465,9.3544445,2.1069014,7.4353023,3868.81,960.389,646.1286,141.19765,258.12704,296.75107,188.57971,190.44533,139.7667,112.99555,72.118256,43.742943,62.391685,65.58252,70.619965,71.73654,59.50639,39.926598,50.050907,50.999374,hiphop
uvR46RDO.22,0.50310296,0.08940912,0.22129093,0.010107042,3869.681032517907,787040.1312304654,3629.1716336435866,266695.2472288011,7742.2707889125795,1944292.854578482,0.0909046425239872,0.0022281822673603,0.00013145494,0.0068752617,148.02631578947367,-79.20764,108.34337,-69.72677,35.700016,-33.076897,13.227355,-17.29077,3.0536969,-6.183094,-1.4443911,-5.021807,-3.45954,-0.69994205,2.1291173,-2.0263066,-4.8441186,-1.9080431,-5.585638,-2.048026,-2.5450974,1661.9385,469.22302,692.6991,243.51537,454.8928,257.04825,305.92224,142.40796,179.409,145.7771,102.09313,149.98415,79.021416,137.83813,60.677986,117.271835,48.015186,91.488014,47.993446,64.4123,techno
incU6y6Y.59,0.69766045,0.04885224,0.39967707,0.012583423,3800.552475613597,1786601.5180014805,4163.123836227916,220688.6680970488,8641.791044776119,3029866.825224308,0.0691350029984008,0.0036352730904688,6.896166e-05,0.027306668,133.92857142857142,-41.497017,120.351875,-16.252415,66.917915,-23.200186,41.51163,-5.208738,19.127066,0.9661583,6.3360534,0.075025804,5.3576913,4.1058483,2.3248343,1.5907683,1.0565397,0.5176849,3.374795,2.6340964,1.2605639,2455.0518,913.413,216.16824,219.43631,87.57548,49.880985,60.00999,50.54774,82.945076,46.02464,59.72078,52.019135,54.417034,56.25618,55.654602,41.702126,43.75428,37.333843,34.803436,23.72426,techno
ifp3csCx.40,0.6261719,0.059638914,0.21814267,0.014798635,1386.3323750312138,666703.0120897802,2296.22443399233,1116404.9868982374,2952.7252132196163,4729916.280568985,0.0182621351945629,0.0001493428763341,0.00013499918,0.009409344,119.6808510638298,-188.93004,171.33386,5.19374,34.529316,10.419966,20.022757,4.117944,5.7259946,3.0843158,3.6508496,3.5235145,2.8949997,2.5575986,2.7659664,1.5707465,1.9939413,2.8264909,4.187351,2.0200148,1.7720371,9179.544,435.1375,885.8465,392.37674,258.23322,154.05539,145.88353,95.10169,48.49154,45.048412,43.610176,42.77642,32.027584,45.35133,41.853294,43.888687,49.337997,36.113182,22.850492,20.289076,reggae
h7g1rvVK.23,0.50109583,0.089655116,0.31818765,0.016142191,3988.165154116122,2128667.043109244,4554.269340254672,729512.6757959992,9205.140591684434,9853559.583653824,0.0614994919376332,0.0021421801927339,-0.00014802942,0.02864617,92.21311475409836,-79.27727,113.26384,-14.461733,38.57704,7.610163,32.807434,-18.906044,17.881613,-18.429962,9.199852,-5.5923605,-0.24487701,-3.006408,9.077716,-5.583687,7.763142,-3.768896,7.171423,1.3053166,-6.4992642,5296.9746,962.27826,500.97595,235.6781,465.08002,254.81998,252.58875,138.75484,254.61877,107.846756,101.50158,190.17256,161.43297,84.40981,109.85214,123.24963,69.71492,77.67539,98.17822,102.15571,reggaeton
9tr1ZLFC.22,0.47131193,0.090654925,0.21890572,0.005745841,3911.359704689725,1859902.097259465,4014.9079049574552,376929.4199897531,8053.804637526652,5628342.099143606,0.0748454990671641,0.0029243595735259,-5.505939e-05,0.0075747976,125.0,-104.049835,123.32206,-25.312933,55.01778,-25.148125,28.698547,-13.688636,13.304579,0.96966535,17.61533,-10.037134,13.421734,1.5413157,0.18330628,9.25843,-0.65174097,1.4494996,7.0861907,-1.3314611,-4.72866,1841.0991,807.3506,369.75458,342.2219,254.77625,431.45462,129.92758,207.12387,164.73041,124.93087,101.9096,160.48415,79.37792,144.8135,103.60153,89.99751,99.35861,88.33131,91.25782,81.16244,reggae
SummHGYO.38,0.44722828,0.08898013,0.15515834,0.0040252493,3471.291779901033,1253537.465450229,3376.577796337139,376812.5330390523,7071.278651385927,4383325.87558668,0.0837261793710021,0.0018870290974855,3.6910646e-05,0.0053851143,133.92857142857142,-117.552765,138.02132,-55.870018,54.39022,-22.75573,26.013803,-11.62459,16.672403,-2.8154883,-3.1259394,9.155072,-3.64404,0.5254531,-10.186205,1.8905064,-5.5214105,4.9991555,3.2523327,7.1497498,3.6910274,2054.7173,552.7747,385.15305,205.07051,217.92957,276.08105,167.5805,223.41946,113.8989,93.13013,95.9377,80.08179,51.008877,69.754265,72.228874,52.805965,73.3046,62.02102,78.90315,72.449936,pop
